,tonalidad,tonalidad_escala,scale_coverage,mayor_chord_coverage,minor_chord_coverage,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,avr_vertical_notes,cant_eventos_por_pedal,cant_pedales_seg,duracion_seg,tracks_used,info_tracks,Clean Electric Guitar,Marimba,Electric Piano,HiHat,Synth,Fingered Bass,Effects,Side Stick,Snare,Tambourine,Cabasa,Maracas,Rock Organ,Drum,Cencerro,Timbale,Shaker,Open HiHat,Tom,Cynbal,crash,Block,ride,Vibra Slap,note_num_mean,note_num_std,note_num_min,note_num_25%,note_num_50%,note_num_75%,note_num_max,Octave_mean,Octave_std,Octave_min,Octave_25%,Octave_50%,Octave_75%,Octave_max,duration_mean,duration_std,duration_min,duration_25%,duration_50%,duration_75%,duration_max,mf,p,m,f,ff,pp,xs,xxs,xl,s,l,Genero,Grupo,tema,Piano,String ensamble,Hammond Organ,Vocals,Hand clap,Steel Guitar,Picked Bass,Brass Section,Sax,Lead,Church Organ 1,Conga,Clavinet,Orchestra Hit,Triangle,Trombone,Overdriven Guitar,Surdo,Bongo,Timpani,Agogo,Reverse Cymbal,Acoustic Bass,Synth Drum,Synph Brass,Distortion Guitar,Celesta,Clarinet,Shakuhachi,Nylon,Harpsicord,Jazz Guitar,Fretless Bass,Harp,Guiro,Ocarina,Piccolo,Flute,Slap,Muted Electric Guitar,Recorder,Reed Organ,Tuba,Steel Drums,Glockenspiel,Taiko Drum,Vibraphone,Strings,Whistle,Pan Flute,High Q,Percussive Organ,Harmonica,Jingle bell,Beltree,Castanets,French Accordion,Trumpet,Honky Piano,English Horn,Oboe,Muted Trumpet,Guitar Harmonics,Melodic Tom 1,Tubular Bells,Metronome,Stick,Bandoneon,Banjo,French Horn,Xylophone,Music Box,Guitar noise,Kalimba,Scratch,Claves,Sitar,Shanai,Fiddle,Bassoon,Tinkle Bell,Bagpipe,Cuica,Dulcimer/Santur,Woodblock,Square,Koto,Blown Bottle,Shamisen
10,A,m,95.34,36.96,52.24,22.82,5.07,10.74,24.75,18.68,5.74,7.54,0.2141427618412275,7.154532967032967,0.9043848846463197,219.53645833333476,11,0 tk11 tk22 tk33 tk44 tk55 tk66 tk77 tk88 tk99 tk1010 tk1111 tk1312 13 14,,,,3.789803326136959,,,,,2.0133330170102597,,,,,0.9520058836089236,,,,,0.004555052074683845,0.0409954686721546,,,,,60.25750500333556,12.598784645560139,21.0,55.0,60.0,68.0,95.0,4.47631754503002,1.0583476026790564,1.0,4.0,5.0,5.0,7.0,620.9099399599734,732.3173776102793,64.0,112.0,212.0,940.0,2596.0,0.333555703802535,0.044029352901934625,0.16410940627084722,0.11274182788525684,0.02601734489659773,0.00533689126084056,0.08605737158105403,0.6631087391594396,0.06070713809206137,0.015343562374916611,0.01067378252168112,ClassicRock,Abba,Alaska,1.4803919242722496,2.5644943180470046,,0.12754145809114767,,,,,,,,,,,,,0.15942682261393457,,,0.20497734336077303,,,,,,0.15942682261393457,,1.0658821854760197,1.0658821854760197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,M,99.55,58.35,48.61,24.15,21.07,13.13,11.68,11.33,9.69,8.5,0.7852793222133969,9.226664116296863,1.269644337351342,294.1206134999951,7,0 1 2 3 4 5 6 7 8,,,,1.0063898496526322,,,,,0.2991969823291609,0.27199725666287355,0.5167947876594597,0.5269946847843175,,0.6901930387820416,,,,0.0883991084154339,0.11559883408172127,,0.020399794249715518,,,,65.37384167328568,10.912306160029722,28.0,61.0,66.0,71.0,95.0,4.966110669843792,0.939321981760479,2.0,5.0,5.0,5.0,7.0,50.21233783426,37.78688183535694,21.0,24.0,44.0,48.0,172.0,0.44479745830023826,0.006089489012443739,0.011384696849351337,0.358220810166799,0.10802223987291501,0.014032300767805136,0.08684140852528462,0.7347100873709294,0.05824728620598359,0.09160709557850145,0.017209425469949694,ClassicRock,Abba,Chiquitia,,0.25839739382972987,,,,,,,,,,,,0.013599862833143678,,,,,,,,,,,,,,,,5.936340126667215,4.015359501485671,1.3837860432723692,0.8669912556129095,0.3671962964948793,0.2753972223711595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,M,98.03,57.54,51.85,22.36,20.29,14.89,14.6,11.7,7.37,6.82,0.9501436781609195,2.0361119949093225,13.28136655916135,236.64733489581997,1,0,,,,1.8170498315110977,,,,,1.1620667527105857,,8.688033612992598,,,0.8535908510819575,,,,1.62689345379482,,,,,,,62.8455459770115,11.857944938248831,28.0,61.0,64.0,69.0,97.0,4.777298850574713,1.0146798086141817,2.0,5.0,5.0,5.0,8.0,26.560201149425286,29.253505889031427,3.0,8.0,13.0,36.0,110.0,0.3099137931034483,0.3017241379310345,0.059482758620689656,0.25014367816091954,0.030603448275862068,0.005172413793103448,0.13635057471264367,0.6229885057471264,0.06709770114942529,0.09209770114942528,0.021982758620689654,ClassicRock,Abba,Dancing_Queen,29.41085308678428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,M,96.67999999999999,59.699999999999996,41.38,27.04,17.64,15.02,12.0,8.72,8.66,7.6,0.8791454081632653,3.418991211310661,10.265797678268768,254.92417462500907,1,0,,,,1.631857789132521,,,,,1.2552752224096315,3.5696889137273895,,,,0.8316198348463809,,,,0.17260034308132433,0.45896000319352154,0.07060923126054178,0.04707282084036118,,0.031381880560240785,,63.9812925170068,9.09207070506255,28.0,61.0,64.0,69.0,92.0,4.8767006802721085,0.833737226115433,2.0,5.0,5.0,5.0,7.0,26.588329081632654,17.998312638784554,6.0,12.0,21.0,40.0,74.0,0.4533375850340136,0.06547619047619048,0.15848214285714285,0.1015093537414966,0.006590136054421769,0.006377551020408163,0.18866921768707484,0.44749149659863946,0.06090561224489796,0.12234268707482993,0.022108843537414966,ClassicRock,Abba,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.905091538843166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,m,98.67999999999999,37.660000000000004,66.7,37.1,6.46,15.54,11.22,14.06,6.24,8.06,0.21018418201516792,17.16851008458035,0.8829629334274609,290.1216539999998,12,untitled0 Melody1 Strings2 Bass3 Guitar Lead 14 Guitar Lead 25 Drums6 Flute 17 Picolo8 extra9 Slow Strings10 Synth11 Choir12 Gimme!Gimme!Gimme!(A Man After Midnight)13 By Abba14 Sequneced by15 Mike Boyce16 tinker@worldnet.att.net17,0.2550654147311598,,,3.2021050038546957,3.908705139258584,,,,0.9409845705622517,6.431784647139787,,,,1.833713522121311,,,,0.45842838053032775,0.0482556190031924,,,,,,61.60281690140845,17.541979887778993,26.0,46.0,62.0,74.0,101.0,4.754929577464789,1.4646406992858287,2.0,3.0,5.0,6.0,8.0,286.2242686890574,227.9415856479172,76.0,116.0,236.0,476.0,956.0,0.6812567713976164,0.0504875406283857,0.00866738894907909,0.17681473456121344,0.02145178764897075,0.03531960996749729,0.36706392199349946,0.3761646803900325,0.0628385698808234,0.16619718309859155,0.019068255687973996,ClassicRock,Abba,Gimme_Gimme_Gimme,,1.9129906104836987,,1.230518284581406,,,,,,,,,,,,,,,,,,,,,,0.21025662565676687,,,,,,,,,,,4.374027179646511,2.233545793862048,1.7820110731893193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,M,99.82000000000002,53.29,40.59,23.41,19.15,16.67,10.73,10.71,10.69,8.46,0.9914985590778098,2.0141800246609125,13.82560254096842,234.637151645817,1,0,,,,3.260353250259199,,,,,1.0185940219764034,2.420759014571536,,,,1.5769028792103315,0.11933319085916022,,,0.3665233719245635,0.11080939151207735,0.004261899673541437,0.06819039477666299,,,,59.872478386167145,10.88397418163138,31.0,54.0,59.0,64.0,98.0,4.504322766570605,0.9902879233144913,2.0,4.0,4.0,5.0,8.0,48.49596541786744,44.94944220319533,7.0,19.0,34.0,54.0,184.0,0.3644092219020173,0.04250720461095101,0.03876080691642651,0.2302593659942363,0.09956772334293948,0.0012968299711815562,0.2838616714697406,0.5162824207492795,0.06181556195965418,0.07233429394812681,0.026945244956772335,ClassicRock,Abba,Knowing_Me_Knowing_You,29.57758373437757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,m,78.28,32.79,51.58,19.81,8.11,16.61,8.23,15.16,9.34,1.02,0.8404713346929527,13.569727891156463,1.5754634267869823,186.61175816666648,8,"0 Drums1 Lead Vox2 Intro Chime Synth3 Bass4 Guitar5 Piano6 Crystal Runs7 Strings8 ****************************************************9 Money, Money, Money10 Recorded by ABBA11 Words and Music By: Benny Andersson12 and Bjorn Ulvaeus13 © 1976 Union Songs AB14 **************************************************15 Arranged and Sequenced By16 John Schlegel,  July 199317 ***************************************************18",,,,1.52187623539967,2.2185097234347304,,1.243222840185646,,0.3965452162661112,3.4885261593140324,,,2.9687304028571027,0.49300216076327336,,,1.7683773157813067,0.7073509263125227,0.016076157416193698,0.19291388899432438,,,0.010717438277462465,,64.16224790392023,13.906107818353227,24.0,60.0,65.0,72.0,92.0,4.910718332200317,1.234222552420981,2.0,5.0,5.0,6.0,7.0,85.92046227056424,70.98501859847204,46.0,48.0,48.0,94.0,286.0,0.21912531157942441,0.0,0.041694992068887375,0.0,0.25968728755948334,0.48153183775209607,0.1880806707455246,0.6779968275549513,0.09222750963063675,0.0,0.0,ClassicRock,Abba,Money_Money_Money,1.0288740746363967,1.7576598775038441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04375247079934,,,,,,,11.387278169803869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,F,m,90.69,49.63,53.040000000000006,14.4,5.12,22.66,9.79,15.98,11.75,10.99,0.5047852214555976,19.28417696293344,1.0247613212844973,204.03125000000563,12,0 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson1 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson2 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson3 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson4 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson5 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson6 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson7 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson8 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson9 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson10 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson11 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson12 S.O.S.                          ;Benny Andersson / Bjorn Ulvaeus / Stig Anderson13,,,1.8232501148720588,1.9653852044723,0.6665645581252688,,,,0.5195282585388125,1.7742380150099066,,,,0.8037984377392947,,,,0.161739929545102,0.1274314596415955,0.05881451983458254,,,,,59.48252837747607,11.475436216045898,29.0,57.0,62.0,67.0,86.0,4.516136211885155,0.9586369958037197,2.0,4.0,5.0,5.0,7.0,216.90362786556867,177.4921939455107,76.0,104.0,160.0,228.0,780.0,0.21121744936567996,0.3078121522368128,0.012241264188738037,0.07033162697529491,0.027153349655018918,0.01046071667037614,0.1947473848208324,0.6361006009347875,0.06031604718450924,0.07255731137324728,0.0240373914978856,ClassicRock,Abba,SOS,9.483841323326434,,,4.009189768724043,,1.641905345382096,,,,0.8234032776841556,,,,,,,0.926328687394675,,,,,,,,,,,,,,,,1.989891254403376,,,,,,,,0.6567621381528383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,M,99.92999999999999,61.39,44.730000000000004,24.79,24.19,14.52,12.41,9.97,8.13,5.92,0.9539982803095443,2.1458265139116204,12.028348316818978,253.98333333332724,1,untitled0 Super Trouper1,,,,3.2206837719011205,,,,,1.1733053349957627,,,,,1.7442089375943721,,,,0.25198503838835173,,,,,,,62.74620235024362,11.189415879045884,28.0,60.0,64.0,69.0,93.0,4.861851533390657,0.9703077059960962,2.0,5.0,5.0,5.0,7.0,57.774004012611066,41.77237985947129,15.0,25.0,50.0,80.0,176.0,0.3386357122384637,0.08039552880481514,0.07179707652622527,0.08440813986815707,0.06348523932358842,0.008598452278589854,0.21094869590140441,0.4545715104614503,0.05932932072226999,0.1946116365720837,0.008741759816566351,ClassicRock,Abba,Super_Trouper,27.474243716779977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,M,99.94999999999999,63.8,44.53,29.08,27.11,10.99,9.3,8.02,7.84,7.61,0.8557763061074319,23.762918994413408,1.191844720766816,218.45432700001567,11,0 Melody1 Melody2 Melody3 Melody4 Drums5 Bass6 Gtr7 Org8 Melody9 Melody10 Strings11 Melody12 TAKE A CHANCE ON ME13 WORDS AND MUSIC BY14 BENNY ANDERSSON AND15 BJORN ULVAEUS  SEQ. BY16 ROBERT DUPLER 6/3/9617,8.523520799841453,,,5.5984242417863035,7.415737752815873,,4.797341459846318,,0.9063679475663844,,,,,1.6754074182287713,,,,0.022888079483999606,0.09155231793599843,,0.004577615896799922,,,,56.28359087564385,10.065406648872086,33.0,47.0,59.0,64.0,78.0,4.109639440765268,0.9404806061149505,2.0,3.0,4.0,5.0,6.0,131.30772626931568,107.99455357044096,40.0,64.0,108.0,128.0,448.0,0.015894039735099338,0.018101545253863136,0.09359823399558499,0.39293598233995586,0.5376011773362767,0.01736571008094187,0.2925680647534952,0.5127299484915379,0.0706401766004415,0.01692420897718911,0.013539367181751288,ClassicRock,Abba,Take_A_Chance_On_Me,,0.1052851656263982,,,,,,,4.06034530046153,,,,,,,,,,,,,,,,,,,,,,,,,1.6662521864351714,,,,,,,,4.394511260927924,0.14190609280079755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,E,M,90.17999999999999,50.459999999999994,50.07,20.33,16.36,13.77,13.38,11.33,9.99,5.02,0.8842181818181818,2.1006842619745845,13.240889189906412,231.78201675001648,1,0,,,,1.9328505562326725,,,,,0.7118757628981942,3.261685313642635,,,,1.1260580249480525,,,,0.21140552958794856,0.1035455655124646,0.02588639137811615,0.03020078994113551,,0.2933791022853164,,62.85265454545455,8.967871232300618,28.0,57.0,64.0,68.0,92.0,4.751127272727273,0.7961555469119875,2.0,4.0,5.0,5.0,7.0,36.33061818181818,29.558484913572745,8.0,11.0,23.0,57.0,97.0,0.5819636363636363,0.03738181818181818,0.08843636363636363,0.12741818181818182,0.032581818181818184,0.0027636363636363635,0.08945454545454545,0.4904727272727273,0.12101818181818182,0.13978181818181817,0.07083636363636364,ClassicRock,Abba,Thank_You_For_The_Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.66149012075809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,M,96.05999999999997,62.97999999999999,50.769999999999996,26.31,24.99,12.78,11.68,7.21,6.88,6.21,0.9953603976801988,2.514796819787986,14.057516750455502,161.05262687498774,1,Waterloo0,,,,0.024836602032606892,,,,,1.5088235734808688,,,,,1.570915078562386,,,,0.012418301016303446,,0.049673204065213784,0.03725490304891034,,,,54.3970173985087,12.718209708489786,26.0,43.0,57.0,66.0,83.0,4.043579121789561,1.088976516121047,2.0,3.0,4.0,5.0,6.0,175.92444076222037,128.32792604656217,16.0,76.0,140.0,248.0,480.0,0.4210439105219553,0.010273405136702569,0.09875724937862469,0.256172328086164,0.12245236122618061,0.004142502071251036,0.2525269262634631,0.31946975973487984,0.07870753935376967,0.18111019055509528,0.06942833471416736,ClassicRock,Abba,Waterloo,,,,37.47222331669565,0.8133987165678758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,F#,M,96.83,45.11,39.089999999999996,22.59,19.08,16.57,11.9,10.62,8.33,7.74,0.7328707718993929,1.4390374331550801,9.694153238163219,289.34966583336904,1,Winner Takes It All0,,,,1.5310195666689148,,,,,0.6289967519949041,3.2659446738196944,0.27648208878896885,,,0.6393648303244904,,,,0.3421465848763489,0.1658892532733813,0.0034560261098621104,0.024192182769034773,,0.031104234988758993,,55.959887250650475,10.74534774622215,30.0,49.0,58.0,63.0,95.0,4.205550737207285,0.8770845790088255,2.0,4.0,4.0,5.0,7.0,311.04167389418905,226.12252098806943,58.200000000000045,164.0,220.0,392.0,936.0,0.4518647007805724,0.02233304423243712,0.13074588031222897,0.08586296617519515,0.09670424978317432,0.0017346053772766695,0.17215958369470946,0.47289679098005205,0.057892454466608845,0.13638334778837816,0.02992194275802255,ClassicRock,Abba,Winner_Takes_It_All,,15.939192418684053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,M,97.66000000000003,48.03,40.53,22.1,20.84,17.98,13.34,11.29,9.21,2.9,0.7604011887072808,9.056036103798421,1.3102633360747988,202.93630500000543,10,POSION ARROW 0 Piano 31 Piano2 Sax3 Bass4 Melody & Lyric5 Strings6 Sax Echo7 Slap Bass8 Glock9 Drums10 Syn Strings 111 Taiko12 Syn Drum13 Gunshot14 ***  Poison Arrow  ***15 by:     A B C16 Originally sequenced by:17 Astique18 Modified to GS by:19 Kevin Grannum20 Email: uws@ozemail.com.au21 Web: www.ozemail.com.au/~uws/swish/22,,,2.9763033282782194,5.563321949712102,,3.0206522189313714,0.11826370840840607,,0.9510373217842655,,,1.5768494454454143,,1.5669941364113804,,,,0.014782963551050759,0.11333605389138915,,0.059131854204203034,,,,58.356240713224366,15.775569279283607,21.0,43.0,62.0,71.0,100.0,4.3618127786032685,1.3418892644635965,1.0,3.0,5.0,5.0,8.0,136.39710252600298,132.8487130682096,19.0,48.0,68.5,182.0,422.0,0.0003714710252600297,0.0007429420505200594,0.015230312035661218,0.07689450222882616,0.9156760772659732,0.005572065378900446,0.1337295690936107,0.5598068350668648,0.12221396731054977,0.09918276374442793,0.06983655274888559,ClassicRock,ABC,Poison_Arrow,0.47305483363362427,3.8682087958582816,,,0.26609334391891365,,,,0.305514580055049,,,1.03973510309057,,,,,,,,,,,,0.16261259906155834,,,,1.6704748812687356,,,,,,,,,,,0.03449358161911843,,,,,,0.47305483363362427,0.16261259906155834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,m,99.85,48.22,52.60000000000001,21.67,8.57,17.26,11.78,13.67,9.61,17.29,0.4450809464508095,20.402752293577983,0.8728594678484001,208.1281963000015,12,"""Look Of Love"" - ABC0 Piano1 Bass2 Strings3 Vocals4 Brass5 Vibraphone6 Slap Bass7 Mute Guitar8 Clean Guitar9 Drums10 Sax Main11 Sax Echo 112 Sax Echo 213 Pizz Strings14 Harp15 Girlie Vox16 Sequenced By:17 Carl Edwards18 Comments ?19 carl@carled.demon.co.uk20",7.437723612271505,,,3.7909327713709415,2.8732291473762017,,,,0.8071948106341168,,,,,1.3933719945469873,,,,0.33152644008186943,0.41801159836409624,,,,,,62.49763387297634,15.430056016750816,28.0,60.0,67.0,72.0,98.0,4.760647571606476,1.3488431179826672,2.0,5.0,5.0,6.0,8.0,57.85579078455791,67.96643178981978,9.0,15.0,35.0,54.0,246.0,0.3023661270236613,0.17858032378580324,0.01594022415940224,0.16413449564134497,0.0273972602739726,0.12079701120797011,0.11257783312577833,0.7247820672478207,0.10186799501867995,0.03138231631382316,0.013449564134495641,ClassicRock,ABC,The_Look_of_Love,0.26426020586235965,1.9555255233814617,,0.03843784812543413,0.557348797818795,,,1.225206408998213,0.14414193047037802,,,0.8168042726654754,,,,,,,0.4035974053170584,,,,,,2.104472184867519,,,,,,,,,0.7639522314930034,,,,,0.07207096523518901,0.10570408234494387,,,,,,,1.8450167100208386,0.46125417750520964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,m,96.63000000000001,36.76,54.97,29.22,7.91,24.14,18.07,1.61,4.67,11.01,0.994239385534457,148.43964935940662,0.8043739968237921,230.45871787499945,8,0 main guitar1 2 bass3 vocal4 work track5 lead_guit6 lo_lead7 8 9 met_drum10 voc -bu11 12 13 14 15 16 17 18 19 20 21,,,,0.7463375722383937,,,,,0.5597531791787953,,,,,0.18658439305959842,,,,0.7463375722383937,,,0.18658439305959842,,,,64.92173387383544,10.924393264786026,28.0,59.0,69.0,74.0,91.0,4.896273380271674,0.9664259997809511,2.0,4.0,5.0,6.0,7.0,144.24749306592705,98.37448550980793,64.0,64.0,128.0,192.0,384.0,0.009032074532394567,0.004480477917644549,0.09220539079724059,0.12339093947798876,0.8536732807054975,0.004089325083564469,0.2602233127089112,0.44918569091814237,0.09423227366474646,0.09686366545764881,0.007289666453310575,ClassicRock,ACDC,Back_In_Black,,50.25628931200625,,,,,,,,25.18455389111417,,,,,,,15.833638378476156,,,,,,,,,16.406409073449804,,,,,,,,,,,,,14.345302405930987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,m,87.85000000000001,53.599999999999994,62.099999999999994,11.59,11.08,0.61,11.18,49.9,0.4,3.09,0.5354251012145749,5.400874635568513,1.7101156702296563,200.57122799999695,4,0 Rhythm1 Solo2 Bass3 Percussion4,,,,4.472226694448985,,,,,0.9123940747872511,,,,,1.027066554132097,,,,0.0299145598290902,0.34401743803453727,,0.044871839743635296,,,,47.31730769230769,16.091574146737823,28.0,28.0,50.0,62.0,81.0,3.483805668016194,1.303836943555641,2.0,2.0,4.0,5.0,6.0,472.06983805668017,490.16051019343416,80.0,240.0,240.0,480.0,1920.0,0.0,0.0,0.02277327935222672,0.0,0.0,0.0,0.2125506072874494,0.6163967611336032,0.07793522267206478,0.04402834008097166,0.02631578947368421,ClassicRock,ACDC,Dirty_Deeds_Done_Dirt_Cheap,,,,,,,3.8390351780665757,,,,,,,,,,4.726500452996252,,,,,,,,,1.2863260726508785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,B,m,97.60000000000001,48.07,60.150000000000006,27.91,3.73,11.3,11.68,20.94,6.21,15.83,0.8243630841909904,20.049797122832903,0.8039736494798387,337.20010621666324,10,0 Vocal melody1 Gtr I2 Gtr II3 Drums4 bass5 EXPLOSION6 SOLO GTR7 8 Gtr II delay9 intro delay10 Gtr I11,,,,1.0527873314841119,,,1.6725973379071526,,0.812573884018723,,,,,0.8600234538884295,,,,0.3291813909710885,0.0444839717528498,0.20759186817996572,0.39145895142507825,,,,65.76784207862325,10.555772123657853,26.0,61.0,66.0,71.0,100.0,4.895393959844778,0.9507927181903781,2.0,5.0,5.0,5.0,8.0,130.02412687700354,118.62568687206189,30.0,60.0,60.0,180.0,539.0,0.479838029357179,0.0,0.016365783701704065,0.0,0.5199932512232158,0.00016871941960519654,0.31213092626961364,0.5363590349249199,0.053146617175636915,0.07997300489286317,0.0020246330352623586,ClassicRock,ACDC,For_Those_About_To_Rock,,,,,,,1.8179116456331286,,,,,,,,,,6.5539718382532035,,,,,,,,,7.5326192168159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,M,96.64,61.040000000000006,60.989999999999995,0.63,6.2,39.53,0.82,20.88,20.83,7.75,0.7364341085271318,21.728915662650603,0.4136183728411609,200.6680685625006,6,0 Drum-Mix1 Dist.Git2 Bass    3 E-Guitar4 Sologit.5 Vocals6 GM+GS   7 8,,,,1.8787244163990078,,,,,0.7823865606754489,,,,,1.9235746014058805,,,,0.1096337855723559,0.5531522817514319,0.1594673244688813,0.184384093917144,,,,46.76647286821706,12.339977945948121,28.0,40.0,47.0,55.0,81.0,3.387596899224806,0.9982831798319126,2.0,3.0,3.0,4.0,6.0,335.177906976744,319.7494217294908,52.0,104.0,192.0,436.0,1372.7999999999956,0.08624031007751938,0.010174418604651164,0.0755813953488372,0.25,0.6007751937984496,0.04215116279069767,0.2189922480620155,0.5780038759689923,0.05135658914728682,0.07606589147286821,0.0,ClassicRock,ACDC,TNT,10.285642428242843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,m,97.83000000000001,44.56,53.5,27.13,5.97,14.89,12.91,11.48,7.26,18.19,0.8538632436435448,12.1210111893908,1.2881521441903805,234.15324141666125,8,0 MELODY1 Harmonies2 ElecPiano3 ElecGtr4 BASS5 SoloGtr PB=26 ORGAN7 DRUMS8,,,4.578198420462786,4.90704289655946,,1.9730668565800442,,,1.016428380662447,,0.8199758365007975,,1.1445496051156965,1.4306870063946207,,,,,,,0.10249697956259969,,1.0933011153343968,,59.42187114292767,11.522238532258216,29.0,58.0,63.0,67.0,83.0,4.567761046655147,1.0387729694916303,2.0,4.0,5.0,5.0,6.0,227.82621574919773,238.60545441795105,24.0,60.0,152.0,260.0,923.0,0.44655640582572204,0.046408294248333745,0.03850901012095779,0.22784497654900024,0.03431251542828931,0.11231794618612688,0.2819057022957295,0.546038015304863,0.06985929400148111,0.0367810417180943,0.026906936558874352,ClassicRock,Ace,How_Long,,,,0.7687273467194977,,,7.080833004782929,,,1.2043395098605465,,,,,,,0.5509212651489733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C#,m,94.78,29.18,29.700000000000003,15.98,3.89,8.08,30.68,5.64,15.05,15.46,0.7733875653689716,11.659265584970111,0.6338755946880434,205.26284999999757,9,"0 Melody1 Background Vocals2 Bass3 Chords4 Whistle5 Reverse Cymbal6 Sea Shore7 Sax8 Strings9 Overdriven Guitar10 Bass Drum11 Snare Drum12 Hi Hat13 Open Hi Hat14 Tambourine15 Claps16 Splash Cymbal17 Crash Cymbal18 ""All That She Wants""19 by Ace Of Base20 Sequenced by21 Raphael Pungin22 email:23 br326@cleveland.freenet.edu24",,,,5.271289958217051,,,1.5346176865419325,,0.7210267225657334,1.4664124560289578,,,,1.9097464543632938,,,,0.3264107460263793,,0.009743604358996398,0.04384621961548379,,,,59.92097617664149,15.05368788857153,30.0,49.0,61.0,73.0,97.0,4.598489250435793,1.2974832687121125,2.0,4.0,5.0,6.0,8.0,103.13538640325392,87.40473037784214,40.0,48.0,72.0,112.0,380.0,0.13712957582800697,0.005229517722254503,0.006972690296339338,0.31958163858221966,0.4410226612434631,0.005229517722254503,0.061011040092969204,0.7245787332945962,0.058686809994189425,0.13945380592678674,0.009296920395119116,ClassicRock,AceOfBase,All_That_She_Wants,3.707441458598129,0.024359010897490995,,0.19000028500042976,0.014615406538494595,,,,0.12179505448745497,,,,,,,,0.08769243923096758,,,,,0.019487208717992796,,,,,,,,,,,1.9243618609017885,,,,,,,,,,,,,,,,0.7746165465402136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
